procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 23710464 277484 4479772    0    0     0     0 1677 2614  0  0 99  0  0
 1  0      0 23710604 277484 4479772    0    0     0     0 1676 2597  0  0 100  0  0
 0  0      0 23717608 277484 4479772    0    0     0    40 1582 2549  0  0 100  0  0
 0  0      0 23717764 277492 4479772    0    0     0    64 1701 2540  0  0 99  0  0
 0  0      0 23717784 277492 4479772    0    0     0     0 1710 2525  0  0 100  0  0
 0  0      0 23718808 277492 4479772    0    0     0     0 1815 2472  0  0 100  0  0
 0  0      0 23718400 277492 4479776    0    0     0     0 1762 2517  0  0 100  0  0
 0  0      0 23719916 277492 4479776    0    0     0     0 1732 2595  0  0 99  0  0
 0  0      0 23719028 277492 4479776    0    0     0    52 1770 2610  0  0 99  0  0
 0  0      0 23719252 277500 4479776    0    0     0    12 1725 2603  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23718764 277500 4479776    0    0     0    16 1736 2479  0  0 100  0  0
 0  0      0 23719496 277500 4479776    0    0     0     0 1679 2512  0  0 100  0  0
 0  0      0 23719484 277500 4479776    0    0     0     0 1679 2443  0  0 100  0  0
 0  0      0 23720500 277500 4479776    0    0     0     0 1746 2582  0  0 100  0  0
 0  0      0 23720072 277500 4479776    0    0     0     0 1622 2498  0  0 100  0  0
 0  0      0 23719716 277508 4479776    0    0     0    36 1724 2628  0  0 100  0  0
 0  0      0 23719568 277508 4479776    0    0     0     4 1746 2650  0  0 99  0  0
 0  0      0 23719452 277508 4479776    0    0     0     4 1538 2398  0  0 100  0  0
 0  0      0 23722396 277508 4479776    0    0     0     0 1751 2488  0  0 99  0  0
 0  0      0 23722572 277508 4479776    0    0     0     0 1730 2510  0  0 100  0  0
 0  0      0 23722260 277508 4479776    0    0     0    16 1644 2574  0  0 99  0  0
 1  0      0 23722264 277516 4479780    0    0     0    56 1742 2563  0  0 99  0  0
 0  0      0 23723212 277516 4479780    0    0     0     4 1702 2503  0  0 100  0  0
 0  0      0 23722536 277516 4479780    0    0     0     0 1563 2550  0  0 100  0  0
 0  0      0 23721420 277516 4479780    0    0     0     0 1559 2463  0  0 100  0  0
 0  0      0 23722812 277516 4479780    0    0     0     0 1631 2593  0  0 100  0  0
 0  0      0 23722712 277516 4479780    0    0     0    44 1652 2583  0  0 99  0  0
 1  0      0 23721312 277524 4479780    0    0     0    12 1705 2642  0  0 99  0  0
 0  0      0 23720768 277524 4479780    0    0     0     4 1689 2586  0  0 100  0  0
 0  0      0 23720020 277524 4479780    0    0     0     0 1595 2532  0  0 100  0  0
 0  0      0 23719676 277524 4479780    0    0     0     0 1807 2634  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23720308 277524 4479780    0    0     0     0 1736 2634  0  0 100  0  0
 0  0      0 23721916 277524 4479780    0    0     0     0 1653 2332  0  0 99  0  0
 0  0      0 23722552 277532 4479780    0    0     0    12 1703 2518  0  0 100  0  0
 0  0      0 23722624 277532 4479780    0    0     0     4 1628 2427  0  0 100  0  0
 1  0      0 23727216 277532 4479780    0    0     0     0 1622 2503  0  0 100  0  0
 0  0      0 23726580 277532 4479780    0    0     0     0 1569 2437  0  0 100  0  0
 2  0      0 23726776 277532 4479780    0    0     0     0 1658 2546  0  0 99  0  0
 0  0      0 23727496 277532 4479780    0    0     0     0 1671 2692  0  0 99  0  0
 0  0      0 23727244 277540 4479780    0    0     0    12 1741 2622  0  0 100  0  0
 0  0      0 23724992 277540 4479780    0    0     0     4 1807 2700  0  0 99  0  0
 0  0      0 23726760 277540 4479780    0    0     0     0 1671 2542  0  0 100  0  0
 0  0      0 23725356 277540 4479780    0    0     0     0 1716 2534  0  0 100  0  0
 0  0      0 23724936 277540 4479780    0    0     0     0 1826 2702  0  0 99  0  0
 0  0      0 23726656 277540 4479780    0    0     0     0 1671 2429  0  0 100  0  0
 0  0      0 23726992 277548 4479780    0    0     0    12 1791 2600  0  0 99  0  0
 0  0      0 23722360 277548 4479552    0    0     0     4 1917 2600  0  0 100  0  0
 0  0      0 23724576 277548 4479780    0    0     0     0 1773 2429  0  0 100  0  0
 0  0      0 23724972 277548 4479780    0    0     0     0 1698 2539  0  0 99  0  0
 0  0      0 23725892 277548 4479780    0    0     0     0 1696 2546  0  0 100  0  0
 0  0      0 23722808 277556 4479788    0    0     0   112 6026 5264  2  0 98  0  0
 0  0      0 23723284 277556 4479788    0    0     0     0 2077 3423  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23729584 277556 4479788    0    0     0    16 1767 2741  0  0 99  0  0
 0  0      0 23728680 277556 4479784    0    0     0     4 1807 2750  0  0 100  0  0
 0  0      0 23729828 277556 4479788    0    0     0     0 1794 2746  0  0 100  0  0
 0  0      0 23727480 277580 4479792    0    0     0   144 1921 2846  0  0 99  0  0
 0  1      0 23720148 277972 4479832    0    0     0  2340 2865 4075  1  0 98  1  0
 1  0      0 23709720 279804 4479936    0    0     0 10552 4594 6743  0  0 96  4  0
 0  0      0 23711684 279804 4479856    0    0     0     0 2871 21543  0  1 99  0  0
 0  0      0 23712320 279804 4479856    0    0     0     0 2644 17508  0  0 99  0  0
 0  0      0 23714652 279804 4479856    0    0     0    76 1841 2610  0  0 99  0  0
 0  0      0 23716560 279804 4479856    0    0     0     0 2018 2782  0  0 100  0  0
 0  0      0 23716856 279804 4479856    0    0     0     0 1786 2709  0  0 100  0  0
 0  0      0 23719196 279812 4479856    0    0     0    48 1771 2694  0  0 100  0  0
 0  0      0 23718956 279812 4479856    0    0     0     0 1779 2550  0  0 100  0  0
 0  0      0 23718788 279812 4479856    0    0     0     0 1670 2574  0  0 100  0  0
 0  0      0 23718340 279812 4479856    0    0     0     0 1709 2622  0  0 100  0  0
 0  0      0 23719444 279812 4479856    0    0     0     0 1719 2527  0  0 100  0  0
 1  0      0 23721424 279812 4479856    0    0     0    52 1769 2458  0  0 99  0  0
 0  0      0 23719804 279820 4479856    0    0     0    24 1699 2420  0  0 99  0  0
 0  0      0 23722140 279820 4479856    0    0     0     0 1737 2459  0  0 100  0  0
 0  0      0 23720424 279820 4479856    0    0     0     0 1664 2445  0  0 100  0  0
 0  0      0 23721532 279820 4479856    0    0     0     0 1777 2372  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23721944 279820 4479856    0    0     0     0 1744 2509  0  0 100  0  0
 0  0      0 23722024 279820 4479856    0    0     0    16 1716 2378  0  0 100  0  0
 1  0      0 23721748 279828 4479856    0    0     0    12 1831 2725  0  0 99  0  0
 0  0      0 23722016 279828 4479856    0    0     0     0 1813 2688  0  0 99  0  0
 0  0      0 23722240 279828 4479856    0    0     0     4 1573 2408  0  0 100  0  0
 0  0      0 23722604 279828 4479856    0    0     0     0 1720 2595  0  0 99  0  0
 0  0      0 23721896 279828 4479856    0    0     0     0 1721 2569  0  0 100  0  0
 0  0      0 23722288 279828 4479856    0    0     0     4 1618 2413  0  0 100  0  0
 0  0      0 23722032 279836 4479856    0    0     0    56 1821 2651  0  0 100  0  0
 0  0      0 23723492 279836 4479856    0    0     0     0 1826 2603  0  0 100  0  0
 0  0      0 23722704 279836 4479856    0    0     0     0 1686 2441  0  0 100  0  0
 0  0      0 23723620 279836 4479856    0    0     0     0 1710 2402  0  0 100  0  0
 0  0      0 23722860 279836 4479856    0    0     0     0 1787 2635  0  0 100  0  0
 0  0      0 23722020 279836 4479856    0    0     0    48 1806 2540  0  0 100  0  0
 0  0      0 23720492 279844 4479856    0    0     0    12 1798 2797  0  0 100  0  0
 0  0      0 23721180 279844 4479856    0    0     0     0 1677 2639  0  0 100  0  0
 0  0      0 23721516 279844 4479856    0    0     0     0 1675 2466  0  0 100  0  0
 0  0      0 23721144 279844 4479856    0    0     0     0 1719 2528  0  0 99  0  0
 0  0      0 23721132 279844 4479856    0    0     0     0 1702 2569  0  0 100  0  0
 0  0      0 23722100 279844 4479856    0    0     0     4 1583 2342  0  0 100  0  0
 0  0      0 23721576 279852 4479856    0    0     0    12 1706 2536  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23721584 279852 4479856    0    0     0     0 1652 2380  0  0 100  0  0
 1  0      0 23722208 279852 4479860    0    0     0     0 1667 2420  0  0 100  0  0
 0  0      0 23715612 279852 4483060    0    0     0     0 3581 5196  1  0 99  0  0
 0  0      0 23762544 279852 4482996    0    0     0     8 5985 7787  1  0 99  0  0
 0  0      0 23765744 279852 4482996    0    0     0     0 3285 4592  1  0 99  0  0
 0  0      0 23771928 279860 4480084    0    0     0    24 1799 2582  0  0 99  0  0
 0  0      0 23772192 279860 4479860    0    0     0     0 1728 2472  0  0 100  0  0
 0  0      0 23768012 279860 4482036    0    0     0     0 4085 5843  1  0 99  0  0
 0  0      0 23774716 279860 4482764    0    0     0     0 4959 7544  1  0 99  0  0
 0  0      0 23776592 279884 4482996    0    0     0   216 9588 12069  4  0 96  0  0
 0  0      0 23774400 279884 4482996    0    0     0    24 6629 10090  2  0 98  0  0
 2  0      0 23772604 279884 4482996    0    0     0     0 6987 11843  4  0 96  0  0
 0  0      0 23767296 279884 4482996    0    0     0     0 2288 3231  0  0 99  0  0
 0  0      0 23771380 279884 4482996    0    0     0     0 4784 7161  1  0 98  0  0
 0  0      0 23771432 279884 4484316    0    0     0     8 4260 6649  1  0 99  0  0
 0  0      0 23771160 279892 4481744    0    0     0    76 2825 4131  1  0 99  0  0
 0  0      0 23776064 279892 4482040    0    0     0     0 3962 5841  1  0 99  0  0
 0  0      0 23776172 279900 4482036    0    0     0    76 3244 5703  1  0 99  0  0
 0  0      0 23778172 279900 4482044    0    0     0     0 2972 4397  1  0 99  0  0
 0  0      0 23882580 279900 4482044    0    0     0     4 10658 7798  3  0 97  0  0
 0  0      0 23875084 279900 4482108    0    0     0    88 8646 12489  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23860436 279900 4482264    0    0     0     0 5428 9170  2  0 98  0  0
 0  1      0 23853792 280268 4482172    0    0     0  2244 8816 12083  3  0 96  1  0
 0  0      0 23852192 282132 4482156    0    0     0 10652 6376 9591  1  0 95  4  0
 0  0      0 23852064 282132 4482212    0    0     0     0 5930 26300  1  1 98  0  0
 0  0      0 23835740 282132 4482212    0    0     0     0 6588 23354  1  1 98  0  0
 0  0      0 23841272 282132 4482212    0    0     0     0 2905 4260  1  0 99  0  0
 0  0      0 23843184 282132 4482212    0    0     0     0 3025 4518  1  0 99  0  0
 0  0      0 23848136 282132 4482212    0    0     0    40 3437 5142  1  0 99  0  0
 0  0      0 23860752 282140 4482212    0    0     0    68 3897 5926  1  0 99  0  0
 1  0      0 23863888 282140 4482212    0    0     0     0 2572 3935  1  0 99  0  0
 1  0      0 23884664 282140 4482212    0    0     0     0 6086 7760  2  0 97  0  0
 0  0      0 23883804 282140 4482212    0    0     0     0 2809 4250  1  0 99  0  0
 0  0      0 23886164 282140 4482212    0    0     0     0 3240 4860  1  0 99  0  0
 0  0      0 23895472 282140 4482212    0    0     0    56 3539 5122  1  0 99  0  0
 0  0      0 23894792 282148 4482212    0    0     0    12 3595 5374  1  0 99  0  0
 0  0      0 23895144 282148 4482212    0    0     0    12 3090 4531  1  0 99  0  0
 0  0      0 23895052 282148 4482212    0    0     0     0 2651 4154  1  0 99  0  0
 0  0      0 23892740 282148 4482212    0    0     0     0 2657 4205  1  0 99  0  0
 3  0      0 23893760 282148 4482212    0    0     0     0 3287 5143  1  0 99  0  0
 0  0      0 23893788 282148 4482212    0    0     0     0 2416 3769  1  0 99  0  0
 1  0      0 23892684 282156 4482468    0    0     0    24 3322 5170  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 23893644 282156 4482340    0    0     0     4 3365 5031  1  0 99  0  0
 0  0      0 23893636 282156 4482340    0    0     0     4 2493 3809  1  0 99  0  0
 0  0      0 23866700 282276 4482488    0    0     0   672 9022 12942  4  0 95  0  0
 0  0      0 23864900 282276 4482380    0    0     0     0 5234 6410  1  0 99  0  0
 0  0      0 23864128 282276 4480012    0    0     0    52 4843 6156  1  0 99  0  0
 0  0      0 23862820 282276 4480012    0    0     0     0 5123 6659  1  0 99  0  0
 0  0      0 23865536 282276 4480012    0    0     0     8 4932 6739  1  0 99  0  0
 0  0      0 23862640 282276 4482188    0    0     0     0 5192 6849  1  0 99  0  0
 0  0      0 23865424 282284 4482188    0    0     0    56 6225 8597  1  0 99  0  0
 0  0      0 23869668 282284 4482188    0    0     0     0 6858 8830  1  0 99  0  0
 0  0      0 23869380 282284 4482252    0    0     0     0 6734 8877  1  0 99  0  0
 0  0      0 23876048 282284 4482124    0    0     0     0 7258 9322  1  0 99  0  0
 1  0      0 23846252 282284 4498524    0    0     0     4 9005 10995  2  0 97  0  0
 0  0      0 23831488 282412 4498552    0    0     0   744 10559 13599  3  0 97  0  0
 1  0      0 23794044 282412 4498336    0    0     0     0 14624 20696  6  1 93  0  0
 0  0      0 23752240 282412 4498568    0    0     0     0 7812 10576  2  1 97  0  0
 0  0      0 23827856 282412 4498568    0    0     0     0 3346 4571  1  0 99  0  0
 0  0      0 23847784 282412 4480368    0    0     0     0 1871 2788  0  0 99  0  0
 0  0      0 23851032 282412 4480072    0    0     0    92 1814 2719  0  0 99  0  0
 1  0      0 23825544 282420 4482248    0    0     0    76 7241 7913  4  1 96  0  0
 0  0      0 23835484 282420 4480072    0    0     0     0 1767 2714  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23834336 282420 4480072    0    0     0     0 1944 2760  0  0 99  0  0
 0  0      0 23834404 282420 4480072    0    0     0     0 1786 2506  0  0 100  0  0
 0  0      0 23835280 282420 4480072    0    0     0     0 1639 2441  0  0 100  0  0
 0  0      0 23841676 282420 4480072    0    0     0    68 1661 2496  0  0 100  0  0
 0  0      0 23840884 282428 4480072    0    0     0    32 1758 2521  0  0 100  0  0
 0  0      0 23840488 282428 4480072    0    0     0     0 1618 2516  0  0 100  0  0
 0  0      0 23841032 282428 4480072    0    0     0     0 1814 2860  0  0 99  0  0
 0  0      0 23841588 282428 4480072    0    0     0     0 1773 2669  0  0 99  0  0
 0  0      0 23839720 282428 4480072    0    0     0     0 1665 2612  0  0 99  0  0
 0  0      0 23836320 282428 4480072    0    0     0    24 1819 2668  0  0 100  0  0
 0  0      0 23838492 282436 4480072    0    0     0    12 1721 2647  0  0 100  0  0
 0  0      0 23838068 282436 4480072    0    0     0     0 1690 2502  0  0 100  0  0
 0  0      0 23838700 282436 4480072    0    0     0     0 1776 2624  0  0 99  0  0
 0  0      0 23839860 282436 4480072    0    0     0     0 1813 2638  0  0 100  0  0
 0  0      0 23838736 282436 4480072    0    0     0     0 1738 2539  0  0 99  0  0
 0  0      0 23838984 282436 4480072    0    0     0     4 1622 2372  0  0 100  0  0
 0  0      0 23839420 282444 4480072    0    0     0    16 1761 2524  0  0 99  0  0
 1  0      0 23840116 282444 4480072    0    0     0     0 1630 2330  0  0 100  0  0
 1  0      0 23840020 282444 4480072    0    0     0     0 1749 2648  0  0 99  0  0
 0  1      0 23827544 282844 4480036    0    0     0  2332 2947 4333  1  0 98  1  0
 0  0      0 23822796 284772 4480244    0    0     0 11236 7440 9685  2  0 94  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 23821196 284772 4482316    0    0     0    44 5537 25389  1  1 99  0  0
 0  0      0 23820880 284772 4482316    0    0     0     0 4478 20092  1  0 99  0  0
 0  0      0 23820172 284772 4482316    0    0     0     0 2078 3018  0  0 99  0  0
 0  0      0 23824056 284772 4482316    0    0     0     0 4782 7036  1  0 99  0  0
 0  0      0 23789388 284804 4483384    0    0     0   228 13893 19472  5  1 94  0  0
