# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      6     35      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      7      1      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     35      -     16      6      0      0      0      0    405    210   3609     63      0 
    0      6     35      -     12      3      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3609     63      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0      6     35      -      7      1      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      8      1      0      0      0      0    405    210   3609     63      0 
    0      6     35      -     25      9      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      8      2      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      9      2      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      9      2      0      0      0      0    405    210   3609     63      0 
    0      6     35      -     10      2      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      9      2      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      9      2      0      0      0      0    405    210   3609     63      0 
    0      6     35      -     21      6      0      0      0      0    405    210   3609     63      0 
    0      6     35      -     10      2      0      0      0      0    405    210   3609     63      0 
    0      6     35      -     10      2      0      0      0      0    405    210   3609     63      0 
    0      6     35      -     10      2      0      0      0      0    405    210   3609     63      0 
    0      6     35      -      9      2      0      0      0      0    405    210   3609     63      0 
